"learner","weight_space","tuning_measure","holdout_measure","iteration_count","dataset","imba. rate"
"classif.ksvm",TRUE,0.942708333333333,0.979166666666667,3,"primary-tumor",NA
"classif.ksvm",FALSE,0.973024546795039,0.958333333333333,1,"primary-tumor",NA
"classif.ksvm",FALSE,0.980934556734127,0.9375,2,"primary-tumor",NA
"classif.ksvm",FALSE,0.970494623655914,0.979166666666667,3,"primary-tumor",NA
"classif.ksvm",TRUE,0.973024546795039,0.958333333333333,1,"primary-tumor",NA
"classif.ksvm",TRUE,0.980934556734127,0.9375,2,"primary-tumor",NA
"classif.ksvm",TRUE,0.970494623655914,0.979166666666667,3,"primary-tumor",NA
"classif.randomForest",FALSE,0.96875,0.979166666666667,1,"primary-tumor",NA
"classif.randomForest",FALSE,0.947916666666667,1,2,"primary-tumor",NA
"classif.randomForest",FALSE,0.963541666666667,0.958333333333333,3,"primary-tumor",NA
"classif.randomForest",TRUE,0.96875,0.979166666666667,1,"primary-tumor",NA
"classif.randomForest",TRUE,0.947916666666667,1,2,"primary-tumor",NA
"classif.randomForest",TRUE,0.963541666666667,0.958333333333333,3,"primary-tumor",NA
"classif.randomForest",FALSE,0.983512195121951,0.979166666666667,1,"primary-tumor",NA
"classif.randomForest",FALSE,0.97294343911181,1,2,"primary-tumor",NA
"classif.randomForest",FALSE,0.981247311827957,0.979166666666667,3,"primary-tumor",NA
"classif.randomForest",TRUE,0.983512195121951,0.979166666666667,1,"primary-tumor",NA
"classif.randomForest",TRUE,0.97294343911181,1,2,"primary-tumor",NA
"classif.randomForest",TRUE,0.981247311827957,0.979166666666667,3,"primary-tumor",NA
"classif.ksvm",FALSE,0.950572241484992,0.947704081632653,1,"ringnorm",NA
"classif.ksvm",FALSE,0.948978564959243,0.954081632653061,2,"ringnorm",NA
"classif.ksvm",FALSE,0.949933368097804,0.950255102040816,3,"ringnorm",NA
"classif.ksvm",TRUE,0.950572241484992,0.947704081632653,1,"ringnorm",NA
"classif.ksvm",TRUE,0.948978564959243,0.954081632653061,2,"ringnorm",NA
"classif.ksvm",TRUE,0.949933368097804,0.950255102040816,3,"ringnorm",NA
"classif.ksvm",FALSE,0.974654837460209,0.947704081632653,1,"ringnorm",NA
"classif.ksvm",FALSE,0.973809467706196,0.954081632653061,2,"ringnorm",NA
"classif.ksvm",FALSE,0.974312963141125,0.950255102040816,3,"ringnorm",NA
"classif.ksvm",TRUE,0.974654837460209,0.947704081632653,1,"ringnorm",NA
"classif.ksvm",TRUE,0.973809467706196,0.954081632653061,2,"ringnorm",NA
"classif.ksvm",TRUE,0.974312963141125,0.950255102040816,3,"ringnorm",NA
"classif.randomForest",FALSE,0.980549278637233,0.975765306122449,1,"ringnorm",NA
"classif.randomForest",FALSE,0.978315203966809,0.979591836734694,2,"ringnorm",NA
"classif.randomForest",FALSE,0.983736936640227,0.979591836734694,3,"ringnorm",NA
"classif.randomForest",TRUE,0.980549278637233,0.975765306122449,1,"ringnorm",NA
"classif.randomForest",TRUE,0.978315203966809,0.979591836734694,2,"ringnorm",NA
"classif.randomForest",TRUE,0.983736936640227,0.979591836734694,3,"ringnorm",NA
"classif.randomForest",FALSE,0.989822367313899,0.975765306122449,1,"ringnorm",NA
"classif.randomForest",FALSE,0.988657095108962,0.979591836734694,2,"ringnorm",NA
"classif.randomForest",FALSE,0.991507894864841,0.979591836734694,3,"ringnorm",NA
"classif.randomForest",TRUE,0.989822367313899,0.975765306122449,1,"ringnorm",NA
"classif.randomForest",TRUE,0.988657095108962,0.979591836734694,2,"ringnorm",NA
"classif.randomForest",TRUE,0.991507894864841,0.979591836734694,3,"ringnorm",NA
"classif.ksvm",FALSE,0.992567680043404,0.97972972972973,1,"ringnorm",NA
"classif.ksvm",FALSE,0.988513967582631,0.995945945945946,2,"ringnorm",NA
"classif.ksvm",FALSE,0.992228586225393,0.991891891891892,3,"ringnorm",NA
"classif.ksvm",TRUE,0.992567680043404,0.97972972972973,1,"ringnorm",NA
"classif.ksvm",TRUE,0.988513967582631,0.995945945945946,2,"ringnorm",NA
"classif.ksvm",TRUE,0.992228586225393,0.991891891891892,3,"ringnorm",NA
"classif.ksvm",FALSE,0.996269575291173,0.97972972972973,1,"ringnorm",NA
"classif.ksvm",FALSE,0.994223407135079,0.995945945945946,2,"ringnorm",NA
"classif.ksvm",FALSE,0.996081188243655,0.991891891891892,3,"ringnorm",NA
"classif.ksvm",TRUE,0.996269575291173,0.97972972972973,1,"ringnorm",NA
"classif.ksvm",TRUE,0.994223407135079,0.995945945945946,2,"ringnorm",NA
"classif.ksvm",TRUE,0.996081188243655,0.991891891891892,3,"ringnorm",NA
"classif.randomForest",FALSE,0.994932431275274,0.986486486486487,1,"ringnorm",NA
"classif.randomForest",FALSE,0.993581193788349,0.994594594594595,2,"ringnorm",NA
"classif.randomForest",FALSE,0.991553823779451,0.993243243243243,3,"ringnorm",NA
"classif.randomForest",TRUE,0.994932431275274,0.986486486486487,1,"ringnorm",NA
"classif.randomForest",TRUE,0.993581193788349,0.994594594594595,2,"ringnorm",NA
"classif.randomForest",TRUE,0.991553823779451,0.993243243243243,3,"ringnorm",NA
"classif.randomForest",FALSE,0.997453395425371,0.986486486486487,1,"ringnorm",NA
"classif.randomForest",FALSE,0.996771568175411,0.995945945945946,2,"ringnorm",NA
"classif.randomForest",FALSE,0.996423789748865,0.995945945945946,3,"ringnorm",NA
"classif.randomForest",TRUE,0.997453395425371,0.986486486486487,1,"ringnorm",NA
"classif.randomForest",TRUE,0.996771568175411,0.995945945945946,2,"ringnorm",NA
"classif.randomForest",TRUE,0.996423789748865,0.995945945945946,3,"ringnorm",NA
"classif.ksvm",FALSE,0.96938099492913,0.972513089005236,1,"ringnorm",NA
"classif.ksvm",FALSE,0.971011462915445,0.965968586387435,2,"ringnorm",NA
"classif.ksvm",FALSE,0.971336665546595,0.964659685863874,3,"ringnorm",NA
"classif.ksvm",TRUE,0.96938099492913,0.972513089005236,1,"ringnorm",NA
"classif.ksvm",TRUE,0.971011462915445,0.965968586387435,2,"ringnorm",NA
"classif.ksvm",TRUE,0.971336665546595,0.964659685863874,3,"ringnorm",NA
"classif.ksvm",FALSE,0.984450413066437,0.972513089005236,1,"ringnorm",NA
"classif.ksvm",FALSE,0.98528489054412,0.965968586387435,2,"ringnorm",NA
"classif.ksvm",FALSE,0.985451283354616,0.964659685863874,3,"ringnorm",NA
"classif.ksvm",TRUE,0.984450413066437,0.972513089005236,1,"ringnorm",NA
"classif.ksvm",TRUE,0.98528489054412,0.965968586387435,2,"ringnorm",NA
"classif.ksvm",TRUE,0.985451283354616,0.964659685863874,3,"ringnorm",NA
"classif.randomForest",FALSE,0.984040569505539,0.986910994764398,1,"ringnorm",NA
"classif.randomForest",FALSE,0.983388891434506,0.982984293193717,2,"ringnorm",NA
"classif.randomForest",FALSE,0.985341698232323,0.980366492146597,3,"ringnorm",NA
"classif.randomForest",TRUE,0.984040569505539,0.986910994764398,1,"ringnorm",NA
"classif.randomForest",TRUE,0.983388891434506,0.982984293193717,2,"ringnorm",NA
"classif.randomForest",TRUE,0.985341698232323,0.980366492146597,3,"ringnorm",NA
"classif.randomForest",FALSE,0.99181748376706,0.986910994764398,1,"ringnorm",NA
"classif.randomForest",FALSE,0.991477254524513,0.982984293193717,2,"ringnorm",NA
"classif.randomForest",FALSE,0.992498065298384,0.980366492146597,3,"ringnorm",NA
"classif.randomForest",TRUE,0.99181748376706,0.986910994764398,1,"ringnorm",NA
"classif.randomForest",TRUE,0.991477254524513,0.982984293193717,2,"ringnorm",NA
"classif.randomForest",TRUE,0.992498065298384,0.980366492146597,3,"ringnorm",NA
"classif.ksvm",FALSE,0.949166666666667,0.953333333333333,1,"semeion",NA
"classif.ksvm",FALSE,0.953333333333333,0.98,2,"semeion",NA
"classif.ksvm",FALSE,0.996666666666667,0.996666666666667,3,"semeion",NA
"classif.ksvm",TRUE,0.949166666666667,0.953333333333333,1,"semeion",NA
"classif.ksvm",TRUE,0.953333333333333,0.98,2,"semeion",NA
"classif.ksvm",TRUE,0.996666666666667,0.996666666666667,3,"semeion",NA
"classif.ksvm",FALSE,0.973908825747996,0.953333333333333,1,"semeion",NA
"classif.ksvm",FALSE,0.975961347221006,0.98,2,"semeion",NA
"classif.ksvm",FALSE,0.998256920888944,0.996666666666667,3,"semeion",NA
"classif.ksvm",TRUE,0.973908825747996,0.953333333333333,1,"semeion",NA
"classif.ksvm",TRUE,0.975961347221006,0.98,2,"semeion",NA
"classif.ksvm",TRUE,0.998256920888944,0.996666666666667,3,"semeion",NA
"classif.randomForest",FALSE,0.995833333333333,0.996666666666667,1,"semeion",NA
"classif.randomForest",FALSE,0.991666666666667,1,2,"semeion",NA
"classif.randomForest",FALSE,0.9925,0.993333333333333,3,"semeion",NA
"classif.randomForest",TRUE,0.995833333333333,0.996666666666667,1,"semeion",NA
"classif.randomForest",TRUE,0.991666666666667,1,2,"semeion",NA
"classif.randomForest",TRUE,0.9925,0.993333333333333,3,"semeion",NA
"classif.randomForest",FALSE,0.997805206215869,0.996666666666667,1,"semeion",NA
"classif.randomForest",FALSE,0.995616180055557,1,2,"semeion",NA
"classif.randomForest",FALSE,0.996050331741101,0.993333333333333,3,"semeion",NA
"classif.randomForest",TRUE,0.997805206215869,0.996666666666667,1,"semeion",NA
"classif.randomForest",TRUE,0.995616180055557,1,2,"semeion",NA
"classif.randomForest",TRUE,0.996050331741101,0.993333333333333,3,"semeion",NA
"classif.ksvm",FALSE,0.995536503658251,0.996428571428571,1,"semeion",NA
"classif.ksvm",FALSE,0.989288086670203,0.992857142857143,2,"semeion",NA
"classif.ksvm",FALSE,0.988396821073055,1,3,"semeion",NA
"classif.ksvm",TRUE,0.995536503658251,0.996428571428571,1,"semeion",NA
"classif.ksvm",TRUE,0.989288086670203,0.992857142857143,2,"semeion",NA
"classif.ksvm",TRUE,0.988396821073055,1,3,"semeion",NA
"classif.ksvm",FALSE,0.997750770905133,0.996428571428571,1,"semeion",NA
"classif.ksvm",FALSE,0.994606711637252,0.992857142857143,2,"semeion",NA
"classif.ksvm",FALSE,0.994147162273391,1,3,"semeion",NA
"classif.ksvm",TRUE,0.997750770905133,0.996428571428571,1,"semeion",NA
"classif.ksvm",TRUE,0.994606711637252,0.992857142857143,2,"semeion",NA
"classif.ksvm",TRUE,0.994147162273391,1,3,"semeion",NA
"classif.randomForest",FALSE,0.996427769255399,1,1,"semeion",NA
"classif.randomForest",FALSE,0.999106344950849,0.996428571428571,2,"semeion",NA
"classif.randomForest",FALSE,0.998215079353701,1,3,"semeion",NA
"classif.randomForest",TRUE,0.996427769255399,1,1,"semeion",NA
"classif.randomForest",TRUE,0.999106344950849,0.996428571428571,2,"semeion",NA
"classif.randomForest",TRUE,0.998215079353701,1,3,"semeion",NA
"classif.randomForest",FALSE,0.998200629779577,1,1,"semeion",NA
"classif.randomForest",FALSE,0.999546485260771,0.996428571428571,2,"semeion",NA
"classif.randomForest",FALSE,0.999100255898879,1,3,"semeion",NA
"classif.randomForest",TRUE,0.998200629779577,1,1,"semeion",NA
"classif.randomForest",TRUE,0.999546485260771,0.996428571428571,2,"semeion",NA
"classif.randomForest",TRUE,0.999100255898879,1,3,"semeion",NA
"classif.ksvm",FALSE,0.96851566713642,0.976027397260274,1,"semeion",NA
"classif.ksvm",FALSE,0.995743949753815,0.996575342465753,2,"semeion",NA
"classif.ksvm",FALSE,0.973613358386833,0.955479452054795,3,"semeion",NA
"classif.ksvm",TRUE,0.96851566713642,0.976027397260274,1,"semeion",NA
"classif.ksvm",TRUE,0.995743949753815,0.996575342465753,2,"semeion",NA
"classif.ksvm",TRUE,0.973613358386833,0.955479452054795,3,"semeion",NA
"classif.ksvm",FALSE,0.983998912972683,0.976027397260274,1,"semeion",NA
"classif.ksvm",FALSE,0.99780527938075,0.996575342465753,2,"semeion",NA
"classif.ksvm",FALSE,0.98662759484965,0.955479452054795,3,"semeion",NA
"classif.ksvm",TRUE,0.983998912972683,0.976027397260274,1,"semeion",NA
"classif.ksvm",TRUE,0.99780527938075,0.996575342465753,2,"semeion",NA
"classif.ksvm",TRUE,0.98662759484965,0.955479452054795,3,"semeion",NA
"classif.randomForest",FALSE,0.993190754562695,1,1,"semeion",NA
"classif.randomForest",FALSE,0.991483549941716,0.993150684931507,2,"semeion",NA
"classif.randomForest",FALSE,0.994045444264662,0.996575342465753,3,"semeion",NA
"classif.randomForest",TRUE,0.993190754562695,1,1,"semeion",NA
"classif.randomForest",TRUE,0.991483549941716,0.993150684931507,2,"semeion",NA
"classif.randomForest",TRUE,0.994045444264662,0.996575342465753,3,"semeion",NA
"classif.randomForest",FALSE,0.996490026738664,1,1,"semeion",NA
"classif.randomForest",FALSE,0.999123808405337,0.993150684931507,2,"semeion",NA
"classif.randomForest",FALSE,0.997385540184453,0.996575342465753,3,"semeion",NA
"classif.randomForest",TRUE,0.996490026738664,1,1,"semeion",NA
"classif.randomForest",TRUE,0.999123808405337,0.993150684931507,2,"semeion",NA
"classif.randomForest",TRUE,0.997385540184453,0.996575342465753,3,"semeion",NA
"classif.ksvm",FALSE,0.9434054159361,0.977272727272727,1,"soybean",NA
"classif.ksvm",FALSE,0.966101694915254,0.886363636363636,2,"soybean",NA
"classif.ksvm",FALSE,0.954510033119034,0.931818181818182,3,"soybean",NA
"classif.ksvm",TRUE,0.9434054159361,0.977272727272727,1,"soybean",NA
"classif.ksvm",TRUE,0.966101694915254,0.886363636363636,2,"soybean",NA
"classif.ksvm",TRUE,0.954510033119034,0.931818181818182,3,"soybean",NA
"classif.ksvm",FALSE,0.970548654244306,0.977272727272727,1,"soybean",NA
"classif.ksvm",FALSE,0.982401734614124,0.886363636363636,2,"soybean",NA
"classif.ksvm",FALSE,0.976707663867181,0.931818181818182,3,"soybean",NA
"classif.ksvm",TRUE,0.970548654244306,0.977272727272727,1,"soybean",NA
"classif.ksvm",TRUE,0.982401734614124,0.886363636363636,2,"soybean",NA
"classif.ksvm",TRUE,0.976707663867181,0.931818181818182,3,"soybean",NA
"classif.randomForest",FALSE,0.994350282485876,1,1,"soybean",NA
"classif.randomForest",FALSE,0.988603156049094,1,2,"soybean",NA
"classif.randomForest",FALSE,0.994252873563218,1,3,"soybean",NA
"classif.randomForest",TRUE,0.994350282485876,1,1,"soybean",NA
"classif.randomForest",TRUE,0.988603156049094,1,2,"soybean",NA
"classif.randomForest",TRUE,0.994252873563218,1,3,"soybean",NA
"classif.randomForest",FALSE,0.997050147492625,1,1,"soybean",NA
"classif.randomForest",FALSE,0.993875544318022,1,2,"soybean",NA
"classif.randomForest",FALSE,0.996884735202492,1,3,"soybean",NA
"classif.randomForest",TRUE,0.997050147492625,1,1,"soybean",NA
"classif.randomForest",TRUE,0.993875544318022,1,2,"soybean",NA
"classif.randomForest",TRUE,0.996884735202492,1,3,"soybean",NA
"classif.ksvm",FALSE,0.992409913709051,0.9875,1,"spambase",NA
"classif.ksvm",FALSE,0.989283915525073,0.992857142857143,2,"spambase",NA
"classif.ksvm",FALSE,0.991072421948742,0.991071428571429,3,"spambase",NA
"classif.ksvm",TRUE,0.992409913709051,0.9875,1,"spambase",NA
"classif.ksvm",TRUE,0.989283915525073,0.992857142857143,2,"spambase",NA
"classif.ksvm",TRUE,0.991072421948742,0.991071428571429,3,"spambase",NA
"classif.ksvm",FALSE,0.996183453339146,0.9875,1,"spambase",NA
"classif.ksvm",FALSE,0.994610954443983,0.992857142857143,2,"spambase",NA
"classif.ksvm",FALSE,0.995511565453156,0.991071428571429,3,"spambase",NA
"classif.ksvm",TRUE,0.996183453339146,0.9875,1,"spambase",NA
"classif.ksvm",TRUE,0.994610954443983,0.992857142857143,2,"spambase",NA
"classif.ksvm",TRUE,0.995511565453156,0.991071428571429,3,"spambase",NA
"classif.randomForest",FALSE,0.991963684347159,0.991071428571429,1,"spambase",NA
"classif.randomForest",FALSE,0.9915162586599,0.991071428571429,2,"spambase",NA
"classif.randomForest",FALSE,0.992859133884361,0.989285714285714,3,"spambase",NA
"classif.randomForest",TRUE,0.991963684347159,0.991071428571429,1,"spambase",NA
"classif.randomForest",TRUE,0.9915162586599,0.991071428571429,2,"spambase",NA
"classif.randomForest",TRUE,0.992859133884361,0.989285714285714,3,"spambase",NA
"classif.randomForest",FALSE,0.995958078899935,0.991071428571429,1,"spambase",NA
"classif.randomForest",FALSE,0.995733914116849,0.991071428571429,2,"spambase",NA
"classif.randomForest",FALSE,0.99528345674391,0.994642857142857,3,"spambase",NA
"classif.randomForest",TRUE,0.995958078899935,0.991071428571429,1,"spambase",NA
"classif.randomForest",TRUE,0.995733914116849,0.991071428571429,2,"spambase",NA
"classif.randomForest",TRUE,0.99528345674391,0.994642857142857,3,"spambase",NA
"classif.ksvm",FALSE,0.973420479302832,0.97027972027972,1,"spambase",NA
"classif.ksvm",FALSE,0.975599128540305,0.966783216783217,2,"spambase",NA
"classif.ksvm",FALSE,0.9760348583878,0.95979020979021,3,"spambase",NA
"classif.ksvm",TRUE,0.973420479302832,0.97027972027972,1,"spambase",NA
"classif.ksvm",TRUE,0.975599128540305,0.966783216783217,2,"spambase",NA
"classif.ksvm",TRUE,0.9760348583878,0.95979020979021,3,"spambase",NA
"classif.ksvm",FALSE,0.986330083143797,0.97027972027972,1,"spambase",NA
"classif.ksvm",FALSE,0.987594543012653,0.966783216783217,2,"spambase",NA
"classif.ksvm",FALSE,0.987834777564346,0.95979020979021,3,"spambase",NA
"classif.ksvm",TRUE,0.986330083143797,0.97027972027972,1,"spambase",NA
"classif.ksvm",TRUE,0.987594543012653,0.966783216783217,2,"spambase",NA
"classif.ksvm",TRUE,0.987834777564346,0.95979020979021,3,"spambase",NA
"classif.randomForest",FALSE,0.983877995642702,0.982517482517482,1,"spambase",NA
"classif.randomForest",FALSE,0.983877995642702,0.982517482517482,2,"spambase",NA
"classif.randomForest",FALSE,0.983877995642702,0.984265734265734,3,"spambase",NA
"classif.randomForest",TRUE,0.983877995642702,0.982517482517482,1,"spambase",NA
"classif.randomForest",TRUE,0.983877995642702,0.982517482517482,2,"spambase",NA
"classif.randomForest",TRUE,0.983877995642702,0.984265734265734,3,"spambase",NA
"classif.randomForest",FALSE,0.991741916806741,0.982517482517482,1,"spambase",NA
"classif.randomForest",FALSE,0.991732289855736,0.982517482517482,2,"spambase",NA
"classif.randomForest",FALSE,0.991733227758964,0.984265734265734,3,"spambase",NA
"classif.randomForest",TRUE,0.991741916806741,0.982517482517482,1,"spambase",NA
"classif.randomForest",TRUE,0.991732289855736,0.982517482517482,2,"spambase",NA
"classif.randomForest",TRUE,0.991733227758964,0.984265734265734,3,"spambase",NA
"classif.ksvm",FALSE,0.951200262239397,0.952054794520548,1,"spambase",NA
"classif.ksvm",FALSE,0.967471424815723,0.952054794520548,2,"spambase",NA
"classif.ksvm",FALSE,0.96789327384547,0.970890410958904,3,"spambase",NA
"classif.ksvm",TRUE,0.951200262239397,0.952054794520548,1,"spambase",NA
"classif.ksvm",TRUE,0.967471424815723,0.952054794520548,2,"spambase",NA
"classif.ksvm",TRUE,0.96789327384547,0.970890410958904,3,"spambase",NA
"classif.ksvm",FALSE,0.974959039061603,0.952054794520548,1,"spambase",NA
"classif.ksvm",FALSE,0.982998047642797,0.952054794520548,2,"spambase",NA
"classif.ksvm",FALSE,0.983215842969202,0.970890410958904,3,"spambase",NA
"classif.ksvm",TRUE,0.974959039061603,0.952054794520548,1,"spambase",NA
"classif.ksvm",TRUE,0.982998047642797,0.952054794520548,2,"spambase",NA
"classif.ksvm",TRUE,0.983215842969202,0.970890410958904,3,"spambase",NA
"classif.randomForest",FALSE,0.977314202177335,0.974315068493151,1,"spambase",NA
"classif.randomForest",FALSE,0.974314509076629,0.981164383561644,2,"spambase",NA
"classif.randomForest",FALSE,0.973460911039905,0.98458904109589,3,"spambase",NA
"classif.randomForest",TRUE,0.977314202177335,0.974315068493151,1,"spambase",NA
"classif.randomForest",TRUE,0.974314509076629,0.981164383561644,2,"spambase",NA
"classif.randomForest",TRUE,0.973460911039905,0.98458904109589,3,"spambase",NA
"classif.randomForest",FALSE,0.988162216802801,0.974315068493151,1,"spambase",NA
"classif.randomForest",FALSE,0.986592819530766,0.981164383561644,2,"spambase",NA
"classif.randomForest",FALSE,0.986173857557187,0.98458904109589,3,"spambase",NA
"classif.randomForest",TRUE,0.988162216802801,0.974315068493151,1,"spambase",NA
"classif.randomForest",TRUE,0.986592819530766,0.981164383561644,2,"spambase",NA
"classif.randomForest",TRUE,0.986173857557187,0.98458904109589,3,"spambase",NA
"classif.ksvm",FALSE,0.953125,0.9375,1,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.947916666666667,0.958333333333333,2,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.947916666666667,0.958333333333333,3,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.953125,0.9375,1,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.947916666666667,0.958333333333333,2,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.947916666666667,0.958333333333333,3,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.975989077158568,0.9375,1,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.973169652015245,0.958333333333333,2,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.973214144770446,0.958333333333333,3,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.975989077158568,0.9375,1,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.973169652015245,0.958333333333333,2,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.973214144770446,0.958333333333333,3,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.950520833333333,0.9375,1,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.955729166666667,0.927083333333333,2,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.947916666666667,0.958333333333333,3,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.950520833333333,0.9375,1,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.955729166666667,0.927083333333333,2,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.947916666666667,0.958333333333333,3,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.974618260558836,0.9375,1,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.977316200295252,0.927083333333333,2,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.973236388986525,0.958333333333333,3,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.974618260558836,0.9375,1,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.977316200295252,0.927083333333333,2,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.973236388986525,0.958333333333333,3,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.968,0.978260869565217,1,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.970666666666667,0.967391304347826,2,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.970666666666667,0.967391304347826,3,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.968,0.978260869565217,1,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.970666666666667,0.967391304347826,2,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.970666666666667,0.967391304347826,3,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.983661869514413,0.978260869565217,1,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.985066523649562,0.967391304347826,2,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.985066523649562,0.967391304347826,3,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.983661869514413,0.978260869565217,1,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.985066523649562,0.967391304347826,2,"statlog-australian-credit",NA
"classif.ksvm",TRUE,0.985066523649562,0.967391304347826,3,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.968,0.978260869565217,1,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.962666666666667,1,2,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.965333333333333,0.978260869565217,3,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.968,0.978260869565217,1,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.962666666666667,1,2,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.965333333333333,0.978260869565217,3,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.983661869514413,0.978260869565217,1,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.980883550261541,1,2,"statlog-australian-credit",NA
"classif.randomForest",FALSE,0.982289578969067,0.978260869565217,3,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.983661869514413,0.978260869565217,1,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.980883550261541,1,2,"statlog-australian-credit",NA
"classif.randomForest",TRUE,0.982289578969067,0.978260869565217,3,"statlog-australian-credit",NA
"classif.ksvm",FALSE,0.946180555555556,0.965277777777778,1,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.954861111111111,0.930555555555556,2,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.947916666666667,0.958333333333333,3,"statlog-german-credit",NA
"classif.ksvm",TRUE,0.946180555555556,0.965277777777778,1,"statlog-german-credit",NA
"classif.ksvm",TRUE,0.954861111111111,0.930555555555556,2,"statlog-german-credit",NA
"classif.ksvm",TRUE,0.947916666666667,0.958333333333333,3,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.972295188805827,0.965277777777778,1,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.9769029468654,0.930555555555556,2,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.973227893201531,0.958333333333333,3,"statlog-german-credit",NA
"classif.ksvm",TRUE,0.972295188805827,0.965277777777778,1,"statlog-german-credit",NA
"classif.ksvm",TRUE,0.9769029468654,0.930555555555556,2,"statlog-german-credit",NA
"classif.ksvm",TRUE,0.973227893201531,0.958333333333333,3,"statlog-german-credit",NA
"classif.randomForest",FALSE,0.944444444444444,0.965277777777778,1,"statlog-german-credit",NA
"classif.randomForest",FALSE,0.947916666666667,0.951388888888889,2,"statlog-german-credit",NA
"classif.randomForest",FALSE,0.947916666666667,0.958333333333333,3,"statlog-german-credit",NA
"classif.randomForest",TRUE,0.944444444444444,0.965277777777778,1,"statlog-german-credit",NA
"classif.randomForest",TRUE,0.947916666666667,0.951388888888889,2,"statlog-german-credit",NA
"classif.randomForest",TRUE,0.947916666666667,0.958333333333333,3,"statlog-german-credit",NA
"classif.randomForest",FALSE,0.971382532834348,0.965277777777778,1,"statlog-german-credit",NA
"classif.randomForest",FALSE,0.973198645412718,0.951388888888889,2,"statlog-german-credit",NA
"classif.randomForest",FALSE,0.973227893201531,0.958333333333333,3,"statlog-german-credit",NA
"classif.randomForest",TRUE,0.971382532834348,0.965277777777778,1,"statlog-german-credit",NA
"classif.randomForest",TRUE,0.973198645412718,0.951388888888889,2,"statlog-german-credit",NA
"classif.randomForest",TRUE,0.973227893201531,0.958333333333333,3,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.967914438502674,0.978571428571429,1,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.973262032085562,0.957142857142857,2,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.966131907308378,0.985714285714286,3,"statlog-german-credit",NA
"classif.ksvm",TRUE,0.967914438502674,0.978571428571429,1,"statlog-german-credit",NA
"classif.ksvm",TRUE,0.973262032085562,0.957142857142857,2,"statlog-german-credit",NA
"classif.ksvm",TRUE,0.966131907308378,0.985714285714286,3,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.983680683408204,0.978571428571429,1,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.986389986338293,0.957142857142857,2,"statlog-german-credit",NA
"classif.ksvm",FALSE,0.982722175405102,0.985714285714286,3,"statlog-german-credit",NA
